target_col,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,target.started,instruct.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,Unnamed: 56,source_file,thanks.stopped,Unnamed: 46,Unnamed: 44,Unnamed: 54
,,,,,,,,,,,,,,,,,0.0035749999999552,0.0077887999998438,0.0031713999999283,10.708767599999874,-0.0416666666666666,-0.0033333333333333,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,0.0,0.0,0.0,[0.015],[-0.1661111111111111],[1],[0],[0],[2.481487300000026],"['target', 'target']",0.0,0.0,0.0,0.0,10.775388099999873,,,,,,,,,,,10.761713500000042,10.775388099999873,0.0527409000001171,10.775388099999873,10.775388099999873,10.775388099999873,13.245263799999975,[0.015],[-0.1661111111111111],[1],[0],[0],[2.481487300000026],"['target', 'target']",13.260745199999974,13.265601599999854,13.265601599999854,14.25880059999986,,,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
red,1.0,1.0,0.0,[-0.18055555555555555],[-0.12333333333333334],[1],[0],[0],[1.3328530000001138],"['target', 'target']",0.0,1.0,1.0,2.0,14.30879630000004,,,,,,,,,,,14.296928699999851,14.30879630000004,0.051360700000032,14.30879630000004,14.30879630000004,14.30879630000004,15.630647199999885,[-0.18055555555555555],[-0.12333333333333334],[1],[0],[0],[1.3328530000001138],"['target', 'target']",15.64343659999986,15.648945799999863,15.648945799999863,16.642097899999953,,,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,2.0,2.0,0.0,[-0.01888888888888889],[-0.042222222222222223],[1],[0],[0],[1.4076852999999119],"['target', 'target']",0.0,2.0,2.0,1.0,16.68135110000003,,,,,,,,,,,16.66950769999994,16.68135110000003,0.0385782000000745,16.68135110000003,16.68135110000003,16.68135110000003,18.078319599999983,[-0.01888888888888889],[-0.042222222222222223],[1],[0],[0],[1.4076852999999119],"['target', 'target']",18.088927300000023,18.093865199999986,18.093865199999986,19.078535099999957,19.128625300000067,19.128625300000067,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
red,3.0,0.0,1.0,[0.10944444444444444],[0.2038888888888889],[1],[0],[0],[1.164355999999998],"['target', 'target']",1.0,0.0,3.0,2.0,19.128625300000067,,,,,,,,,,,19.11585360000004,19.128625300000067,0.0372575000001234,19.128625300000067,19.128625300000067,19.128625300000067,20.281493700000052,[0.10944444444444444],[0.2038888888888889],[1],[0],[0],[1.164355999999998],"['target', 'target']",20.2937336,20.29867139999988,20.29867139999988,21.29388240000003,,,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,4.0,1.0,1.0,[-0.02388888888888889],[0.08833333333333333],[1],[0],[0],[1.3513510000000224],"['target', 'target']",1.0,1.0,4.0,1.0,21.34379869999998,,,,,,,,,,,21.331978899999967,21.34379869999998,0.0501913000000513,21.34379869999998,21.34379869999998,21.34379869999998,22.684628900000007,[-0.02388888888888889],[0.08833333333333333],[1],[0],[0],[1.3513510000000224],"['target', 'target']",22.692999099999952,22.698167600000037,22.698167600000037,23.69549649999999,,,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,5.0,2.0,1.0,[-0.12222222222222222],[0.2238888888888889],[1],[0],[0],[1.2896866999999475],"['target', 'target']",1.0,2.0,5.0,0.0,23.754191900000023,,,,,,,,,,,23.74003709999988,23.754191900000023,0.0551298999998834,23.754191900000023,23.754191900000023,23.754191900000023,25.03090189999989,[-0.12222222222222222],[0.2238888888888889],[1],[0],[0],[1.2896866999999475],"['target', 'target']",25.042007999999896,25.04648240000006,25.04648240000006,26.03043890000004,26.08398229999989,26.08398229999989,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,6.0,0.0,2.0,[-0.11055555555555556],[-0.12111111111111111],[1],[0],[0],[2.859711099999913],"['target', 'target']",2.0,0.0,6.0,0.0,26.08398229999989,,,,,,,,,,,26.070202599999902,26.08398229999989,0.0390087999999195,26.08398229999989,26.08398229999989,26.08398229999989,28.930661299999883,[-0.11055555555555556],[-0.12111111111111111],[1],[0],[0],[2.859711099999913],"['target', 'target']",28.94084870000006,28.94601020000005,28.94601020000005,29.932362499999957,29.99410130000001,29.99410130000001,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,7.0,1.0,2.0,[-0.08166666666666667],[-0.07777777777777778],[1],[0],[0],[1.7562838999999713],"['target', 'target']",2.0,1.0,7.0,1.0,29.99410130000001,,,,,,,,,,,29.97799629999986,29.99410130000001,0.0462245999999595,29.99410130000001,29.99410130000001,29.99410130000001,31.73518480000007,[-0.08166666666666667],[-0.07777777777777778],[1],[0],[0],[1.7562838999999713],"['target', 'target']",31.74593119999986,31.750790999999936,31.750790999999936,32.74877679999986,,,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
red,8.0,2.0,2.0,[-0.1272222222222222],[-0.1361111111111111],[1],[0],[0],[0.9445095999999467],"['target', 'target']",2.0,2.0,8.0,2.0,32.79939009999998,,,,,,,,,,,32.787461899999926,32.79939009999998,0.0519841000000269,32.79939009999998,32.79939009999998,32.79939009999998,33.73281240000006,[-0.1272222222222222],[-0.1361111111111111],[1],[0],[0],[0.9445095999999467],"['target', 'target']",33.74116920000006,33.74761349999994,33.74761349999994,34.734045400000014,34.79224559999989,34.79224559999989,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,9.0,0.0,3.0,[0.05722222222222222],[0.21722222222222223],[1],[0],[0],[1.5728879999999208],"['target', 'target']",3.0,0.0,9.0,0.0,34.79224559999989,,,,,,,,,,,34.77977919999989,34.79224559999989,0.0467432000000371,34.79224559999989,34.79224559999989,34.79224559999989,36.35441070000002,[0.05722222222222222],[0.21722222222222223],[1],[0],[0],[1.5728879999999208],"['target', 'target']",36.36268939999991,36.368199600000025,36.368199600000025,37.36639859999991,,,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,10.0,1.0,3.0,[0.012777777777777779],[-0.04666666666666667],[1],[0],[0],[1.380234900000005],"['target', 'target']",3.0,1.0,10.0,1.0,37.41604469999993,,,,,,,,,,,37.40436849999992,37.41604469999993,0.0496795000001384,37.41604469999993,37.41604469999993,37.41604469999993,38.78550610000002,[0.012777777777777779],[-0.04666666666666667],[1],[0],[0],[1.380234900000005],"['target', 'target']",38.79364889999988,38.799142200000006,38.799142200000006,39.78530909999995,39.83690630000001,39.83690630000001,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
red,11.0,2.0,3.0,[0.16833333333333333],[0.21777777777777776],[1],[0],[0],[1.0752455000001646],"['target', 'target']",3.0,2.0,11.0,2.0,39.83690630000001,,,,,,,,,,,39.82539550000001,39.83690630000001,0.0396525999999539,39.83690630000001,39.83690630000001,39.83690630000001,40.90149120000001,[0.16833333333333333],[0.21777777777777776],[1],[0],[0],[1.0752455000001646],"['target', 'target']",40.91267270000003,40.91687419999994,40.91687419999994,41.9024093999999,41.960329999999885,41.960329999999885,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,12.0,0.0,4.0,[0.2088888888888889],[-0.14222222222222222],[1],[0],[0],[1.238794000000098],"['target', 'target']",4.0,0.0,12.0,0.0,41.960329999999885,,,,,,,,,,,41.94837419999999,41.960329999999885,0.0466241000001446,41.960329999999885,41.960329999999885,41.960329999999885,43.188479400000006,[0.2088888888888889],[-0.14222222222222222],[1],[0],[0],[1.238794000000098],"['target', 'target']",43.19733489999999,43.20261249999999,43.20261249999999,44.18746620000002,44.24038079999991,44.24038079999991,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
white,13.0,1.0,4.0,[-0.24388888888888888],[-0.22944444444444445],[1],[0],[0],[1.4248529999999846],"['target', 'target']",4.0,1.0,13.0,1.0,44.24038079999991,,,,,,,,,,,44.22868779999999,44.24038079999991,0.0399394000000938,44.24038079999991,44.24038079999991,44.24038079999991,45.65408200000002,[-0.24388888888888888],[-0.22944444444444445],[1],[0],[0],[1.4248529999999846],"['target', 'target']",45.66115760000002,45.6683865,45.6683865,46.65377999999987,46.707982899999934,46.707982899999934,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
red,14.0,2.0,4.0,[0.18944444444444444],[0.115],[1],[0],[0],[1.9260842000001048],"['target', 'target']",4.0,2.0,14.0,2.0,46.707982899999934,,,,,,,,,,,46.69492459999992,46.707982899999934,0.0407126000000062,46.707982899999934,46.707982899999934,46.707982899999934,48.62208989999999,[0.18944444444444444],[0.115],[1],[0],[0],[1.9260842000001048],"['target', 'target']",48.63330399999995,48.63883029999988,48.63883029999988,49.63704179999991,,,,,8.0,1.0,2026-02-04_08h57.16.607,visual_search,,2025.2.4,60.00049200404274,2026-02-04 08h57.16.708383 +0530,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.645335499999874,49.65305209999997,,,,,,,,,,8_visual_search_2026-02-04_08h57.06.983.csv,,,,
,,,,,,,,,,,,,,,,,0.0032436000001325,0.008726999999908,0.0029851999997845,7.578823700000157,-0.0577777777777777,-0.0505555555555555,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
red,0.0,0.0,0.0,[-0.14777777777777779],[0.11555555555555555],[1],[0],[0],[1.0655574999996134],"['target', 'target']",0.0,0.0,0.0,2.0,7.641944800000147,,,,,,,,,,,7.628555100000085,7.641944800000147,0.0494730000000345,7.641944800000147,7.641944800000147,7.641944800000147,8.695082900000216,[-0.14777777777777779],[0.11555555555555555],[1],[0],[0],[1.0655574999996134],"['target', 'target']",8.71348530000023,8.719282600000042,8.719282600000042,9.706782100000057,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,1.0,1.0,0.0,[0.215],[0.12055555555555555],[1],[0],[0],[1.8496193000000858],"['target', 'target']",0.0,1.0,1.0,1.0,9.756517599999825,,,,,,,,,,,9.743770300000053,9.756517599999825,0.0483219000002463,9.756517599999825,9.756517599999825,9.756517599999825,11.5944942000001,[0.215],[0.12055555555555555],[1],[0],[0],[1.8496193000000858],"['target', 'target']",11.607702700000118,11.612263999999868,11.612263999999868,12.607757799999945,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,2.0,2.0,0.0,[0.08833333333333333],[0.014444444444444444],[1],[0],[0],[1.4014225000000806],"['target', 'target']",0.0,2.0,2.0,0.0,12.658814899999925,,,,,,,,,,,12.64638530000002,12.658814899999925,0.0514434000001529,12.658814899999925,12.658814899999925,12.658814899999925,14.049032700000224,[0.08833333333333333],[0.014444444444444444],[1],[0],[0],[1.4014225000000806],"['target', 'target']",14.058700699999918,14.06455619999997,14.06455619999997,15.058843499999966,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,3.0,0.0,1.0,[-0.13277777777777777],[-0.0016666666666666668],[1],[0],[0],[1.447645900000225],"['target', 'target']",1.0,0.0,3.0,1.0,15.109626200000092,,,,,,,,,,,15.098011099999894,15.109626200000092,0.0487129000002823,15.109626200000092,15.109626200000092,15.109626200000092,16.546905100000004,[-0.13277777777777777],[-0.0016666666666666668],[1],[0],[0],[1.447645900000225],"['target', 'target']",16.559145900000203,16.565032399999836,16.565032399999836,17.559787900000174,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,4.0,1.0,1.0,[-0.03388888888888889],[-0.07666666666666666],[1],[0],[0],[1.1159701999999925],"['target', 'target']",1.0,1.0,4.0,0.0,17.60892130000002,,,,,,,,,,,17.596769199999926,17.60892130000002,0.0495386000002326,17.60892130000002,17.60892130000002,17.60892130000002,18.713774100000137,[-0.03388888888888889],[-0.07666666666666666],[1],[0],[0],[1.1159701999999925],"['target', 'target']",18.72328310000012,18.7292923,18.7292923,19.72667469999988,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
red,5.0,2.0,1.0,[0.06055555555555556],[0.02],[1],[0],[0],[1.147490899999866],"['target', 'target']",1.0,2.0,5.0,2.0,19.780899599999884,,,,,,,,,,,19.76505330000009,19.780899599999884,0.0510111999997207,19.780899599999884,19.780899599999884,19.780899599999884,20.913847599999823,[0.06055555555555556],[0.02],[1],[0],[0],[1.147490899999866],"['target', 'target']",20.92187009999998,20.92768949999981,20.92768949999981,21.912417099999857,21.962395300000026,21.962395300000026,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,6.0,0.0,2.0,[-0.10055555555555555],[-0.0005555555555555556],[1],[0],[0],[1.0966820999997253],"['target', 'target']",2.0,0.0,6.0,0.0,21.962395300000026,,,,,,,,,,,21.949856600000203,21.962395300000026,0.0357420000000274,21.962395300000026,21.962395300000026,21.962395300000026,23.047439399999803,[-0.10055555555555555],[-0.0005555555555555556],[1],[0],[0],[1.0966820999997253],"['target', 'target']",23.05504289999999,23.06050920000007,23.06050920000007,24.04502599999978,24.09207319999996,24.09207319999996,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
red,7.0,1.0,2.0,[-0.16055555555555556],[-0.17777777777777778],[1],[0],[0],[1.4680155000000923],"['target', 'target']",2.0,1.0,7.0,2.0,24.09207319999996,,,,,,,,,,,24.0808391999999,24.09207319999996,0.0331591000003754,24.09207319999996,24.09207319999996,24.09207319999996,25.549988400000075,[-0.16055555555555556],[-0.17777777777777778],[1],[0],[0],[1.4680155000000923],"['target', 'target']",25.56051750000006,25.56617020000021,25.56617020000021,26.562820900000133,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,8.0,2.0,2.0,[-0.018333333333333333],[0.03944444444444444],[1],[0],[0],[1.8234791999998379],"['target', 'target']",2.0,2.0,8.0,1.0,26.62365499999987,,,,,,,,,,,26.608555700000124,26.62365499999987,0.0583040000001346,26.62365499999987,26.62365499999987,26.62365499999987,28.433025700000144,[-0.018333333333333333],[0.03944444444444444],[1],[0],[0],[1.8234791999998379],"['target', 'target']",28.443459399999934,28.448871699999927,28.448871699999927,29.446660000000065,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
red,9.0,0.0,3.0,[-0.029444444444444443],[-0.16555555555555557],[1],[0],[0],[1.1839232000002085],"['target', 'target']",3.0,0.0,9.0,2.0,29.496946000000207,,,,,,,,,,,29.4847321000002,29.496946000000207,0.051445699999931,29.496946000000207,29.496946000000207,29.496946000000207,30.669605500000216,[-0.029444444444444443],[-0.16555555555555557],[1],[0],[0],[1.1839232000002085],"['target', 'target']",30.68063900000016,30.68718679999984,30.68718679999984,31.681056999999782,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,10.0,1.0,3.0,[-0.08333333333333333],[0.19166666666666668],[1],[0],[0],[1.4429653000001963],"['target', 'target']",3.0,1.0,10.0,0.0,31.73862259999987,,,,,,,,,,,31.72366060000013,31.73862259999987,0.0528267999998206,31.73862259999987,31.73862259999987,31.73862259999987,33.16739060000009,[-0.08333333333333333],[0.19166666666666668],[1],[0],[0],[1.4429653000001963],"['target', 'target']",33.177175199999965,33.18216840000014,33.18216840000014,34.16593220000004,34.21319570000014,34.21319570000014,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,11.0,2.0,3.0,[-0.008333333333333333],[-0.0077777777777777776],[1],[0],[0],[1.166715899999872],"['target', 'target']",3.0,2.0,11.0,1.0,34.21319570000014,,,,,,,,,,,34.20143850000022,34.21319570000014,0.0338131000003159,34.21319570000014,34.21319570000014,34.21319570000014,35.369788699999845,[-0.008333333333333333],[-0.0077777777777777776],[1],[0],[0],[1.166715899999872],"['target', 'target']",35.378583400000025,35.38330709999991,35.38330709999991,36.38203479999993,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
red,12.0,0.0,4.0,[-0.1688888888888889],[-0.22055555555555556],[1],[0],[0],[0.9824376000001394],"['target', 'target']",4.0,0.0,12.0,2.0,36.43345749999981,,,,,,,,,,,36.4213292999998,36.43345749999981,0.0512757999999848,36.43345749999981,36.43345749999981,36.43345749999981,37.40456089999998,[-0.1688888888888889],[-0.22055555555555556],[1],[0],[0],[0.9824376000001394],"['target', 'target']",37.414043799999945,37.42025130000002,37.42025130000002,38.416344899999785,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,13.0,1.0,4.0,[0.09444444444444444],[0.21388888888888888],[1],[0],[0],[1.5460990999999922],"['target', 'target']",4.0,1.0,13.0,1.0,38.467583600000125,,,,,,,,,,,38.45510490000015,38.467583600000125,0.0502893999996558,38.467583600000125,38.467583600000125,38.467583600000125,40.00200489999997,[0.09444444444444444],[0.21388888888888888],[1],[0],[0],[1.5460990999999922],"['target', 'target']",40.01141229999985,40.01820959999986,40.01820959999986,41.016972200000055,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
white,14.0,2.0,4.0,[0.14222222222222222],[0.05611111111111111],[1],[0],[0],[1.7097324000001208],"['target', 'target']",4.0,2.0,14.0,0.0,41.07259250000016,,,,,,,,,,,41.059812500000135,41.07259250000016,0.0575711000001319,41.07259250000016,41.07259250000016,41.07259250000016,42.77053089999981,[0.14222222222222222],[0.05611111111111111],[1],[0],[0],[1.7097324000001208],"['target', 'target']",42.77893210000002,42.78455249999979,42.78455249999979,43.76844660000006,43.784329499999785,43.784329499999785,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.77354060000016,43.784329499999785,,,,,,,,,,9_visual_search_2026-02-04_09h11.13.351.csv,,,,
